time,nb_sleeping,nb_switching_on,nb_switching_off,nb_idle,nb_computing
4877.63,11,0,0,3,18
4877.63,11,0,0,1,20
4883.94,11,0,0,2,19
4884.53,11,0,0,0,21
4891.13,11,0,0,2,19
4894.06,11,0,0,4,17
4894.06,11,0,0,0,21
4902.79,11,0,0,2,19
4910.74,11,0,0,6,15
4910.74,11,0,0,2,19
4916.31,11,0,0,4,17
4916.31,11,0,0,0,21
4920,10,1,0,0,21
4927.43,10,1,0,4,17
4932.99,10,1,0,8,13
4933.5,10,1,0,10,11
4933.5,10,1,0,12,9
4939.71,10,1,0,14,7
4943.56,10,1,0,16,5
4943.56,10,1,0,0,21
4945.12,10,1,0,16,5
4945.12,10,1,0,8,13
4945.12,10,1,0,7,14
4945.12,10,1,0,3,18
4956.27,10,1,0,4,17
4967.4,10,1,0,2,19
4974.01,10,1,0,4,17
4981.05,10,1,0,8,13
4991.56,10,1,0,10,11
4991.56,10,1,0,8,13
4993.92,10,1,0,16,5
4993.92,10,1,0,0,21
5019.82,10,1,0,16,5
5019.82,10,1,0,0,21
5022.43,10,1,0,2,19
5022.43,10,1,0,1,20
5025.41,10,1,0,17,4
5025.41,10,1,0,1,20
5031,10,1,0,17,4
5031,10,1,0,15,6
5031,10,1,0,13,8
5031,10,1,0,11,10
5031,10,1,0,9,12
5031,10,1,0,8,13
5031,10,1,0,7,14
5031,10,1,0,6,15
5031,10,1,0,2,19
5031,10,1,0,0,21
5071.52,10,0,0,1,21
5071.52,10,0,0,0,22
5080.78,10,0,0,1,21
5080.78,10,0,0,0,22
5119.51,10,0,0,1,21
5119.51,10,0,1,0,21
5125.61,11,0,0,0,21
5169.29,11,0,0,1,20
5171.95,11,0,0,3,18
5171.95,11,0,0,5,16
5171.95,11,0,0,3,18
5171.95,11,0,0,1,20
5178.56,11,0,0,3,18
5178.56,11,0,0,5,16
5178.56,11,0,0,1,20
5182.94,11,0,0,5,16
5182.94,11,0,0,3,18
5182.94,11,0,0,1,20
5187.97,11,0,0,0,21
5266.25,11,0,0,4,17
5266.25,11,0,0,2,19
5266.25,11,0,0,0,21
5296.8,11,0,0,2,19
5296.8,11,0,0,4,17
5296.8,11,0,0,2,19
5296.8,11,0,0,0,21
5302.42,11,0,0,1,20
5302.42,11,0,0,0,21
5323.89,11,0,0,2,19
5323.89,11,0,0,0,21
5331.6,11,0,0,1,20
5331.6,11,0,0,0,21
5340.85,11,0,0,1,20
5340.85,11,0,0,0,21
5350.11,11,0,0,1,20
5407.2,11,0,0,3,18
5407.2,11,0,0,1,20
5407.2,11,0,0,0,21
5417.48,11,0,0,1,20
5417.48,11,0,0,2,19
5417.48,11,0,0,0,21
5437.75,11,0,0,2,19
5437.75,11,0,0,0,21
5448.74,11,0,0,2,19
5448.74,11,0,0,0,21
5460,10,1,0,0,21
5464.23,10,1,0,2,19
5464.23,10,1,0,0,21
5470.84,10,1,0,2,19
5470.84,10,1,0,0,21
5477.45,10,1,0,2,19
5479.56,10,1,0,4,17
5479.56,10,1,0,0,21
5495.71,10,1,0,1,20
5495.71,10,1,0,0,21
5496.25,10,1,0,4,17
5496.25,10,1,0,0,21
5520,8,3,0,0,21
5548.15,8,3,0,2,19
5548.15,8,3,0,0,21
5562.6,8,3,0,2,19
5562.6,8,3,0,0,21
5574.45,8,3,0,1,20
5574.45,8,3,0,0,21
5583.71,8,3,0,1,20
5585.15,8,3,0,3,18
5589.08,8,3,0,5,16
5589.08,8,3,0,1,20
5589.69,8,3,0,3,18
5610.23,8,3,0,5,16
5610.23,8,3,0,1,20
5611.52,8,2,0,2,20
5614.22,8,2,0,6,16
5614.22,8,2,0,2,20
5624.59,8,2,0,4,18
5624.59,8,2,0,0,22
5641.28,8,2,0,4,18
5641.28,8,2,0,3,19
5641.28,8,2,0,1,21
5641.28,8,2,1,0,21
5647.38,9,2,0,0,21
5648.19,9,2,0,4,17
5648.19,9,2,0,2,19
5648.19,9,2,0,0,21
5671.52,9,0,0,2,21
5671.52,9,0,0,0,23
5688.9,9,0,0,1,22
5688.9,9,0,0,0,23
5710.27,9,0,0,2,21
5710.27,9,0,0,0,23
5714.54,9,0,0,2,21
5714.54,9,0,0,0,23
5736.75,9,0,0,2,21
5736.75,9,0,0,0,23
5741.02,9,0,0,4,19
5741.02,9,0,0,3,20
5741.02,9,0,0,2,21
5741.02,9,0,2,0,21
5747.12,11,0,0,0,21
5750.28,11,0,0,1,20
5760.48,11,0,0,0,21
5769.74,11,0,0,1,20
5776.62,11,0,0,3,18
5777.41,11,0,0,4,17
5777.41,11,0,0,0,21
5781.4,11,0,0,4,17
5781.4,11,0,0,0,21
5789.14,11,0,0,2,19
5798.08,11,0,0,6,15
5798.83,11,0,0,8,13
5798.83,11,0,0,0,21
5812.47,11,0,0,2,19
5812.47,11,0,0,0,21
5820,10,1,0,0,21
5847.63,10,1,0,8,13
5847.63,10,1,0,6,15
5847.63,10,1,0,4,17
5847.63,10,1,0,2,19
5847.63,10,1,0,0,21
5859.84,10,1,0,2,19
5859.84,10,1,0,0,21
5882.19,10,1,0,1,20
5882.19,10,1,0,0,21
5886.32,10,1,0,2,19
5886.32,10,1,0,0,21
5891.45,10,1,0,1,20
5892.93,10,1,0,3,18
5892.93,10,1,0,1,20
5899.54,10,1,0,3,18
5903.9,10,1,0,1,20
5904.75,10,1,0,5,16
5904.75,10,1,0,1,20
5907.08,10,1,0,3,18
5907.08,10,1,0,2,19
5908.75,10,1,0,6,15
5909.71,10,1,0,8,13
5909.71,10,1,0,0,21
5919.27,10,1,0,8,13
5919.27,10,1,0,6,15
5919.27,10,1,0,5,16
5919.27,10,1,0,1,20
5965.98,10,1,0,3,18
5971.52,10,0,0,4,18
5971.52,10,0,0,0,22
6021.01,10,0,0,1,21
6021.01,10,0,0,0,22
6027.76,10,0,0,1,21
6027.76,10,0,0,0,22
6059.21,10,0,0,4,18
6059.21,10,0,0,0,22
6060.22,10,0,0,2,20
6060.22,10,0,0,0,22
6071.21,10,0,0,4,18
6071.21,10,0,0,0,22
6078.27,10,0,0,2,20
6078.27,10,0,0,0,22
6084.88,10,0,0,2,20
6084.88,10,0,0,0,22
6091.49,10,0,0,2,20
6091.49,10,0,0,0,22
6109.52,10,0,0,1,21
6109.52,10,0,0,0,22
6113.43,10,0,0,2,20
6117.97,10,0,0,4,18
6117.97,10,0,0,0,22
6134.65,10,0,0,4,18
6134.65,10,0,0,0,22
6138.65,10,0,0,4,18
6138.65,10,0,0,0,22
6142.64,10,0,0,4,18
6146.9,10,0,0,8,14
6146.9,10,0,0,0,22
6199.26,10,0,0,1,21
6199.69,10,0,0,0,22
6223.15,10,0,0,4,18
6223.15,10,0,0,0,22
6227.61,10,0,0,8,14
6227.61,10,0,0,4,18
6227.61,10,0,0,2,20
6227.61,10,0,1,1,20
6233.71,11,0,0,1,20
